Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
12/17/99,16.430891,17.164095,9.5794,19.596745,40.238815,14.387675,14.038477,22.341398,23.460426,97.515083
12/20/99,15.686255,16.786642,9.501522,19.006481,40.629009,14.201962,13.713927,22.263206,22.780413,96.810333
12/21/99,15.676455,16.836311,9.683243,19.274784,41.409405,14.065119,13.89507,22.12392,22.877552,98.28392
12/22/99,15.696039,16.746916,9.683243,19.188915,41.409405,14.338801,13.85733,22.147135,22.926128,98.540199
12/23/99,15.921398,17.22369,9.839005,19.446491,41.628895,14.583155,13.925254,22.611429,23.375425,100.10994
12/27/99,15.989986,17.1045,9.761124,19.639669,41.94593,14.680904,13.555429,22.611429,23.606148,99.971123
12/28/99,16.313309,17.124361,9.722191,19.843578,41.555737,14.563611,13.676191,22.657869,23.848993,99.907021
12/29/99,16.636629,17.303158,9.819536,19.993835,42.226376,14.387675,13.472401,22.646257,23.946148,100.334183
12/30/99,16.352499,17.164095,9.864968,20.036755,42.189781,14.397451,13.472401,22.727514,23.873281,100.216766
12/31/99,16.666033,17.22369,9.871457,20.337252,42.043484,14.407214,13.593165,22.948059,24.140434,100.3769
1/3/00,16.283916,16.885973,9.501522,19.81138,43.262833,14.231282,13.261072,22.50696,23.41185,99.394493
1/4/00,16.127146,16.568123,9.086155,19.264048,41.067986,13.83054,12.861057,21.996243,22.707548,95.50753
1/5/00,16.793398,17.005169,9.014763,19.178183,40.458302,14.074896,13.185598,21.798914,22.428253,95.678391
1/6/00,17.224506,17.66074,9.410662,19.43576,39.117016,14.338801,13.162952,21.868551,22.683264,94.140717
1/7/00,17.214706,17.849464,9.566422,20.176273,39.799858,15.247807,13.27617,22.13553,23.751852,99.608055
1/10/00,17.155926,17.700474,9.397677,20.176273,41.311848,14.9057,13.321451,24.398996,23.630426,99.949753
1/11/00,16.950165,17.720337,9.241918,19.918701,40.141273,14.9057,13.178049,23.74897,23.496857,98.753738
1/12/00,16.705219,17.640875,9.423637,19.682604,39.97057,14.983905,13.042196,23.354315,23.363274,97.771339
1/13/00,16.773804,17.948792,9.709206,20.058218,40.33638,15.062097,12.921436,24.050768,23.484705,99.095474
1/14/00,16.656231,17.839539,9.93636,19.918701,41.263084,15.110969,13.027099,23.841831,23.423985,100.440948
1/18/00,16.254524,18.05806,9.605361,19.897238,41.482555,14.856832,12.974267,23.400749,23.290413,99.650757
1/19/00,15.940985,17.998463,9.572911,19.832844,41.555737,14.96435,12.981815,23.957901,23.241852,100.462326
1/20/00,15.519691,17.998463,9.397677,19.704054,41.799595,14.759097,13.042196,23.772184,22.926128,98.924614
1/21/00,15.588281,18.495102,9.280859,19.457224,41.848366,14.592926,13.464861,23.72576,22.452543,98.711052
1/24/00,15.17676,17.839539,9.112116,18.899157,40.482693,14.172637,13.283713,23.017694,21.614668,95.913361
1/25/00,14.892627,17.799803,9.209465,18.791834,41.348438,13.996709,12.974267,23.180202,21.748257,97.002556
1/26/00,14.892627,17.521677,9.553442,18.942081,39.994942,14.123761,12.913886,23.075745,21.906109,96.233673
1/27/00,14.971015,17.164095,9.657283,19.049398,39.604752,14.387675,12.830862,22.936451,21.845388,95.849266
1/28/00,14.716267,16.965435,9.3198,18.544994,38.190304,14.270383,12.762937,22.472139,20.983231,92.859306
1/31/00,14.628087,17.362745,9.5794,18.673786,39.458427,14.534286,13.351643,22.367678,21.141092,95.379395
2/1/00,14.892627,17.323023,9.631324,18.544994,40.287594,14.387675,13.253526,22.657869,21.906109,96.319107
2/2/00,14.961215,17.43228,9.533973,18.555731,40.580246,14.416995,13.185598,23.215029,21.760387,96.404541
2/3/00,14.706469,17.22369,9.475562,18.544994,41.750828,14.221502,13.162952,23.423964,21.845388,97.856789
2/4/00,14.686873,16.727045,9.378209,18.620127,42.238579,14.211734,13.095022,23.505219,21.808962,97.451012
2/7/00,14.402741,16.915773,9.280859,18.298155,42.726326,14.192191,13.057293,23.122164,21.347523,97.301529
2/8/00,14.363553,16.766775,9.384703,18.373295,43.116524,14.368129,13.08748,23.377531,21.833246,98.625618
2/9/00,14.079414,16.210531,9.164033,18.180115,42.57999,14.24106,13.08748,22.959661,21.468954,96.554039
2/10/00,13.961839,16.54825,8.91092,17.868877,43.592068,13.762117,12.89879,22.762337,21.27467,96.746239
2/11/00,13.618915,16.349596,8.930391,17.493258,42.433674,13.498216,12.672366,22.773937,20.97109,94.781425
2/14/00,13.844269,16.607857,9.008273,17.772293,42.458057,13.566639,12.687461,22.356071,21.080379,95.336678
2/15/00,14.441932,17.303158,9.021255,18.083525,42.57999,13.86964,12.65727,22.181959,21.128948,96.415207
2/16/00,14.10881,17.382622,8.833036,18.04059,42.360519,13.674154,12.604435,21.555153,20.303219,94.995003
2/17/00,14.079414,17.362745,8.722712,18.115717,43.311626,13.468893,12.528963,21.543537,19.720356,94.503777
2/18/00,13.648314,16.856169,8.411182,17.71863,41.848366,13.312508,12.068558,20.951557,19.428917,92.474899
2/22/00,14.079414,16.70718,8.489064,18.008396,41.750828,13.527537,12.023273,20.800667,19.477501,92.239952
2/23/00,13.922654,16.270142,8.456612,17.868877,43.01897,13.23431,11.774202,21.125669,19.416777,93.329185
2/24/00,13.42296,16.091339,8.281379,17.707893,43.555477,12.960635,11.381735,20.963165,18.797483,91.449768
2/25/00,13.207415,15.773487,8.229463,17.396666,43.140903,12.63808,11.321346,20.313147,18.870342,91.118752
2/28/00,13.246603,16.250275,8.495555,17.450327,42.628773,12.882442,11.645895,20.672981,19.550348,93.030151
2/29/00,13.158419,16.62771,8.553971,17.643505,43.604252,12.83357,11.728915,20.90513,19.963211,93.927124
3/1/00,13.021259,17.044899,8.670787,17.546921,44.043217,12.716279,12.242153,21.079245,19.7325,94.610588
3/2/00,12.737118,17.362745,8.618867,17.611317,44.482182,12.7456,12.559147,20.986382,19.708204,94.674644
3/3/00,13.148625,17.084627,8.696748,18.094252,45.713749,12.677183,12.672366,21.276573,20.072508,96.447258
3/6/00,12.835096,16.985302,8.612373,18.019133,45.640579,12.374185,12.317625,20.8587,19.598923,95.50753
3/7/00,12.423591,18.157393,8.352772,17.300077,44.384644,11.709531,12.174227,20.47566,19.052481,93.66021
3/8/00,12.68813,17.859398,8.255421,17.482527,45.165024,12.071179,12.257248,20.371189,19.283197,93.542732
3/9/00,12.668532,17.879271,8.30085,17.66497,46.530724,12.393727,12.355364,20.847097,19.671776,96.276367
3/10/00,12.776313,17.640875,8.326811,17.707893,46.628265,12.247115,12.355364,20.672981,19.404634,95.76387
3/13/00,12.97227,17.382622,8.411182,17.439592,45.945419,12.051627,12.393106,20.522085,19.246778,94.717369
3/14/00,12.746918,17.601141,8.378732,17.343006,44.896774,11.983211,12.310082,20.58012,19.283197,93.371864
3/15/00,13.511143,17.521677,8.891449,18.04059,44.116379,12.7456,12.378009,20.684587,20.448942,95.550255
3/16/00,14.30477,18.276583,9.657283,19.017208,45.652779,13.292964,12.861057,21.752474,21.954676,100.013832
3/17/00,13.82801,17.719902,9.660146,18.991915,46.725811,13.237574,12.964532,21.775694,22.009674,100.674835
3/20/00,13.994968,17.440861,9.477761,19.099451,46.530724,13.119903,12.911296,22.193562,21.802841,100.160965
3/21/00,14.161928,17.998968,9.822995,19.508118,47.750076,13.36505,12.827658,22.332853,22.046173,102.216438
3/22/00,13.798549,17.859438,9.907681,19.422073,48.579227,13.257181,12.531108,22.901623,21.948843,102.837364
3/23/00,14.220853,17.839508,10.252916,19.873755,49.505943,13.149319,12.744013,22.994488,22.009674,104.593056
3/24/00,14.152104,17.879366,10.370169,19.99206,49.932739,12.913991,12.622358,23.191805,22.082672,105.213974
3/27/00,14.093175,17.939171,10.031445,19.744711,50.335125,12.747297,12.797238,23.029305,22.021843,104.100601
3/28/00,13.82801,17.859438,10.109607,19.690931,49.115753,12.894383,12.736413,23.052517,22.094837,103.501099
3/29/00,14.11282,18.796259,10.031445,19.93828,47.676914,13.208159,12.964532,22.704304,22.532839,103.60817
3/30/00,14.49584,18.796259,10.050989,20.067335,46.38438,13.384665,12.934109,22.37929,23.031687,101.873848
3/31/00,14.48602,18.6966,10.116127,20.099607,47.262318,13.31602,13.010151,22.785547,22.788345,103.030037
4/3/00,14.957426,19.015518,10.604673,20.185627,45.262577,13.923968,13.093794,22.773937,23.469675,103.629585
4/4/00,14.819935,18.776329,10.181261,19.959801,44.823605,14.316193,13.276281,22.518576,23.177689,102.85878
4/5/00,14.702081,18.218224,10.103096,19.884518,45.116257,14.120082,13.451169,22.367678,23.214186,102.216438
4/6/00,14.613691,18.6966,10.213833,20.056572,45.701557,13.865134,13.534816,22.797153,23.457518,103.105019
4/7/00,14.377995,18.407576,10.00539,20.357704,47.262318,13.688636,13.496797,22.855196,23.457518,103.758018
4/10/00,14.731546,18.138487,10.292004,20.389959,45.555237,14.031831,13.466376,22.704304,24.00503,103.351219
4/11/00,15.085102,18.457411,10.422278,20.637308,44.433414,14.27697,13.816153,22.901623,24.175348,103.051453
4/12/00,15.477945,18.616879,10.46788,20.271664,41.555737,14.443668,13.937813,22.483755,24.126692,100.22522
4/13/00,15.045818,18.577005,10.194288,20.325438,40.763157,14.345608,13.953026,21.914988,23.676521,98.833481
4/14/00,14.220853,18.17836,9.367023,18.991915,38.629272,13.639611,13.443569,20.591728,21.802841,93.180939
4/17/00,14.240496,17.739836,9.445192,19.454344,40.72657,14.031831,13.238257,20.765839,21.827169,96.43544
4/18/00,13.975327,17.829536,9.822995,19.529629,43.043339,14.120082,13.276281,21.334599,22.289509,98.983353
4/19/00,13.798549,18.218224,9.692718,19.604904,41.628895,14.286786,13.397946,21.891775,22.459848,98.062645
4/20/00,14.142286,18.248117,9.875108,19.766222,41.263084,14.27697,13.443569,21.984625,22.751848,98.533745
4/24/00,14.171749,18.447447,10.109607,19.787724,39.994942,14.669194,13.808553,21.671217,22.995186,97.463181
4/25/00,14.19139,18.477339,10.422278,20.820129,42.311733,14.600559,14.219158,22.21678,23.408854,101.509872
4/26/00,13.945866,18.716528,10.213833,20.508251,41.506954,14.433862,14.188745,22.448933,23.38452,100.364365
4/27/00,13.896758,18.975651,10.00539,20.52976,42.799488,14.433862,13.869381,22.309639,22.89785,100.032501
4/28/00,14.00479,18.417549,10.213833,20.389959,42.921421,14.02202,13.861773,22.518576,22.313843,99.411575
5/1/00,13.985151,18.716528,9.985847,20.863144,43.531101,14.198526,13.861773,22.588219,22.995186,100.76049
5/2/00,14.417271,18.985617,9.888138,20.64806,42.726326,14.237754,13.359923,22.13553,22.837013,98.747803
5/3/00,14.181569,18.497274,9.712261,19.959801,40.87289,14.237754,13.405551,21.520327,21.754169,96.43544
5/4/00,14.328884,18.975651,9.562439,19.99206,40.580246,14.237754,13.382731,21.45068,21.401342,97.163445
5/5/00,14.319063,19.174978,9.627582,20.346941,41.689854,14.571144,13.413151,21.427469,21.669004,98.341011
5/8/00,14.240496,19.414164,9.816484,20.336189,40.214447,14.875119,13.504394,21.473907,21.608168,97.602333
5/9/00,14.49584,19.424131,9.790426,20.174873,39.470627,14.943748,13.458775,21.323002,21.827169,96.820854
5/10/00,14.319063,19.483929,9.529873,19.970551,37.55624,14.845699,13.717308,21.288176,21.827169,94.636948
5/11/00,14.505661,20.091864,9.816484,20.46524,38.617088,14.826091,13.922608,21.264963,22.021843,96.799423
5/12/00,14.554765,20.161629,9.927221,20.712587,39.117016,14.629974,13.702098,21.636404,22.338169,97.848541
5/15/00,14.810115,20.580208,10.370169,21.056725,39.848633,14.992776,13.968231,21.996243,22.411175,99.540024
5/16/00,14.652982,20.181562,10.311543,21.250296,41.043602,14.924136,13.9074,22.286428,22.581509,100.503517
5/17/00,14.692263,20.281221,10.135669,21.110495,40.458302,14.97317,13.69449,22.031063,22.046173,99.454414
5/18/00,14.574413,20.251326,10.265948,21.013702,39.434044,14.943748,13.808553,22.007841,22.484175,98.233986
5/19/00,14.613691,20.291185,10.083553,20.432976,37.897659,15.05162,13.550021,21.427469,21.912344,96.69239
5/22/00,14.535126,20.121769,10.213833,20.078091,37.726944,15.002582,13.641272,21.183716,21.583841,95.964386
5/23/00,14.328884,20.04204,10.278969,19.99206,35.897907,14.924136,13.390339,21.009596,21.4865,94.551285
5/24/00,14.269959,20.061972,10.409251,20.282421,37.312363,15.247725,13.618453,21.148893,21.097168,96.092865
5/25/00,13.749445,19.693216,10.1487,19.916779,36.70269,15.208506,13.390339,20.986382,20.902504,94.444168
5/26/00,13.533373,19.703186,10.109607,19.809237,36.824627,15.25753,13.656473,20.82387,20.464499,94.551285
5/30/00,13.680696,19.982239,10.318059,20.164122,39.214558,15.169282,13.755326,21.682844,20.622669,97.634476
5/31/00,13.56284,20.580208,10.441819,20.303921,38.458561,15.0222,13.83136,21.914988,21.109335,97.848541
6/1/00,13.60213,20.390854,10.787056,20.46524,40.190056,15.061425,13.930212,21.775694,21.267509,99.561485
6/2/00,13.82801,19.693216,11.230008,20.615803,42.019089,14.541719,13.884591,22.309639,21.8515,101.295746
6/5/00,13.710159,19.414164,10.975962,20.583536,42.141006,14.52211,13.565231,22.239986,21.729839,100.803284
6/6/00,13.729803,20.171591,10.734944,20.432976,41.555737,14.571144,13.884591,22.054279,21.036329,100.353668
6/7/00,13.435174,19.912476,10.891288,20.336189,42.336124,14.728034,13.937813,21.996243,21.036329,101.04953
6/8/00,13.415528,20.012136,10.708891,20.013561,42.141006,14.728034,14.021457,21.822128,20.829494,100.653435
6/9/00,13.395886,19.882578,10.526501,20.088842,42.238579,14.894724,14.196343,22.147135,20.488829,100.439301
6/12/00,13.474458,20.331057,10.617701,20.110346,41.36063,14.875119,14.135521,21.938192,19.977821,99.261726
6/13/00,13.091437,20.331057,10.604673,20.196388,42.238579,15.041809,14.439674,21.636404,20.367163,101.124481
6/14/00,13.435174,20.301157,10.787056,20.153366,41.458183,15.237921,14.378837,22.007841,20.440159,101.295746
6/15/00,13.435174,20.012136,10.533015,20.346941,42.287346,15.522281,14.302799,22.634661,20.391497,101.509872
6/16/00,13.498324,20.34926,10.039958,19.990294,42.433674,15.233801,14.14301,22.37929,20.162323,100.675797
6/19/00,13.064165,20.179018,10.301416,19.785538,43.774963,15.263287,14.372853,22.518576,20.137943,101.963455
6/20/00,12.827348,20.068863,10.17068,19.171286,43.896893,14.997926,14.219625,22.483755,19.699095,101.59861
6/21/00,12.768149,20.42938,10.092246,19.246712,44.287098,15.292773,14.265597,22.37929,19.565012,101.55571
6/22/00,12.768149,19.888605,10.085713,18.826429,42.921421,14.958611,14.173658,22.332853,19.479677,100.01046
6/23/00,12.778016,20.138962,10.013813,19.031185,42.006893,15.135521,14.219625,21.914988,19.60158,99.152031
6/26/00,12.481999,19.978733,10.17068,19.483799,42.287346,15.332088,14.173658,21.706049,19.60158,100.42897
6/27/00,12.985226,19.838524,10.26873,19.570002,41.872757,15.567961,13.790588,21.659615,20.162323,99.68856
6/28/00,12.955622,19.668278,10.190297,19.817867,42.287346,15.567961,13.905513,21.566753,20.089182,99.967545
6/29/00,12.718816,19.70834,10.183758,19.473017,41.458183,15.705558,13.683319,21.891775,19.747862,99.02327
6/30/00,12.403064,19.447964,9.935373,19.505342,42.287346,15.872638,13.361546,21.961416,19.967276,99.774384
7/3/00,12.748412,19.568142,10.118397,19.763985,42.57999,15.902127,13.759942,21.914988,20.235466,101.147964
7/5/00,12.807618,18.756973,10.229517,19.591555,41.214306,15.941439,13.882522,22.054279,20.479263,99.323738
7/6/00,12.472135,18.947252,10.307955,19.53768,41.848366,15.961097,13.897851,22.007841,20.625546,100.096329
7/7/00,12.412926,19.037378,10.484438,19.634655,42.531235,15.852991,14.043415,22.193562,21.625128,101.705925
7/10/00,12.590539,19.127504,10.510582,19.656216,42.067863,16.00041,14.043415,22.007841,21.942062,101.534271
7/11/00,13.261509,19.808481,10.562874,20.033396,41.726448,16.010242,13.913169,21.764088,22.100536,101.748863
7/12/00,13.192441,19.548113,10.713211,20.108829,42.799488,15.685904,13.97446,22.170347,22.161484,102.414139
7/13/00,13.340446,19.247679,10.608632,20.270477,43.628632,15.450024,14.035752,22.239986,21.747015,102.864861
7/14/00,13.074028,19.227652,10.785109,20.475225,44.433414,15.273116,13.844219,22.588219,22.015207,103.87355
7/17/00,12.866821,18.977283,10.582484,20.59376,44.799225,15.351737,13.729294,22.309639,21.893307,103.701904
7/18/00,12.669479,19.147528,10.602088,20.64765,43.896893,15.371407,13.675664,21.961416,21.942062,102.854141
7/19/00,12.669479,19.097464,10.562874,20.475225,42.921421,15.391059,13.813575,22.10071,21.661701,102.027901
7/20/00,12.570796,18.907187,10.830869,20.723083,43.823742,15.135521,13.591394,22.448933,21.600742,103.444313
7/21/00,12.630004,18.546669,10.798181,20.690756,42.872646,15.174838,13.729294,21.891775,21.551979,101.426941
7/24/00,12.649741,18.356394,10.863545,20.539879,41.824001,15.489347,13.683319,21.682844,21.21067,100.847496
7/25/00,12.491866,18.186155,10.883152,20.582985,42.531235,15.214145,13.798252,21.694439,21.259424,101.169434
7/26/00,12.412926,18.33637,10.830869,20.32436,41.970306,15.223972,13.668011,21.520327,21.186289,100.182198
7/27/00,12.551072,18.967281,10.863545,20.184265,40.750965,15.332088,13.614371,21.659615,21.356947,99.838791
7/28/00,12.452398,18.827078,10.628236,19.505342,39.23896,15.459847,13.530095,21.427469,20.698687,97.585365
7/31/00,12.511603,18.706905,10.811258,19.807087,40.043716,15.292773,13.5684,21.636404,20.28422,98.207741
8/1/00,12.521465,19.057405,10.883152,19.95796,39.58036,15.803842,13.867202,21.822128,20.576784,98.808632
8/2/00,12.600409,19.417917,10.870081,19.87174,39.409645,15.794013,14.097043,21.914988,20.576784,99.302254
8/3/00,12.738544,19.147528,11.157688,19.904078,40.165668,15.882466,14.120025,22.031063,20.479263,99.98896
8/4/00,12.620138,19.227652,11.589094,20.151934,40.165668,15.764531,14.043415,22.483755,20.393936,100.525581
8/7/00,12.866821,19.47801,11.621773,20.744638,40.994827,15.567961,14.319228,22.309639,20.942492,101.727417
8/8/00,13.18257,19.51807,11.621773,20.927837,41.067986,15.636758,13.943811,22.37929,21.56418,102.11367
8/9/00,13.192441,19.868576,11.54334,21.111038,41.214306,14.997926,13.721634,22.170347,21.186289,101.255249
8/10/00,12.995097,20.048836,11.477973,21.057148,40.33638,15.263287,13.721634,22.21678,20.576784,100.761681
8/11/00,13.261509,20.028801,11.654456,21.294241,40.482693,15.371407,13.874862,22.356071,20.869339,101.233765
8/14/00,13.261509,20.309212,11.804796,21.509768,41.311848,15.420544,13.959135,22.611429,21.137526,102.521469
8/15/00,13.340446,20.229094,11.589094,21.240353,41.409405,15.391059,14.051081,22.495363,20.528025,102.435631
8/16/00,13.340446,20.509491,11.451829,21.143368,41.458183,15.548303,13.851881,22.170347,20.125748,102.070786
8/17/00,13.370049,20.990183,11.602163,21.251123,42.238579,15.459847,13.668011,22.37929,20.137943,103.143867
8/18/00,13.13324,20.749844,11.51719,21.186474,42.287346,15.273116,13.74462,22.37929,20.40612,102.800468
